ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,FeedPrice,FeedPrice_lower,FeedPrice_upper,LayinghenPrice,LayinghenPrice_lower,LayinghenPrice_upper,Stock,Stock_lower,Stock_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-05-29,4.030848084452169,3.8848410339028097,4.127115690483077,4.030848084452169,4.030848084452169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023816092776381546,-0.023816092776381546,-0.023816092776381546,0.0,0.0,0.0,-0.023816092776381546,-0.023816092776381546,-0.023816092776381546,0.0,0.0,0.0,4.007031991675787
2023-06-05,4.040283144664656,3.907688013891421,4.155562232572995,4.040283144664656,4.040283144664656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010716624711736778,-0.010716624711736778,-0.010716624711736778,0.0,0.0,0.0,-0.010716624711736778,-0.010716624711736778,-0.010716624711736778,0.0,0.0,0.0,4.029566519952919
2023-06-12,4.040612216050329,3.8879620805531143,4.128845970557918,4.040612216050329,4.040612216050329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035638777600546304,-0.035638777600546304,-0.035638777600546304,0.0,0.0,0.0,-0.035638777600546304,-0.035638777600546304,-0.035638777600546304,0.0,0.0,0.0,4.004973438449783
2023-06-19,4.040941287436001,3.8540015793044904,4.086087093282419,4.040941287436001,4.040941287436001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0755559791741456,-0.0755559791741456,-0.0755559791741456,0.0,0.0,0.0,-0.0755559791741456,-0.0755559791741456,-0.0755559791741456,0.0,0.0,0.0,3.9653853082618555
2023-06-26,4.0412703588216745,3.8308025540986037,4.075645111411819,4.0412703588216745,4.0412703588216745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0890689823566882,-0.0890689823566882,-0.0890689823566882,0.0,0.0,0.0,-0.0890689823566882,-0.0890689823566882,-0.0890689823566882,0.0,0.0,0.0,3.9522013764649864
2023-07-03,4.041599430207347,3.86191333203656,4.113710699103358,4.041599430207347,4.041599430207347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05599674383702201,-0.05599674383702201,-0.05599674383702201,0.0,0.0,0.0,-0.05599674383702201,-0.05599674383702201,-0.05599674383702201,0.0,0.0,0.0,3.9856026863703247
2023-07-10,4.041928501593019,3.9211792699346977,4.178644861174622,4.041928501593019,4.041928501593019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004006552159372567,0.004006552159372567,0.004006552159372567,0.0,0.0,0.0,0.004006552159372567,0.004006552159372567,0.004006552159372567,0.0,0.0,0.0,4.045935053752392
2023-07-17,4.042257572978693,3.9754323725832883,4.221698816193971,4.042257572978693,4.042257572978693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535379171437026,0.0535379171437026,0.0535379171437026,0.0,0.0,0.0,0.0535379171437026,0.0535379171437026,0.0535379171437026,0.0,0.0,0.0,4.095795490122396
2023-07-24,4.0367106220179965,3.9810543767579967,4.234475190860037,4.0367106220179965,4.0367106220179965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07477495434959651,0.07477495434959651,0.07477495434959651,0.0,0.0,0.0,0.07477495434959651,0.07477495434959651,0.07477495434959651,0.0,0.0,0.0,4.111485576367593
2023-07-31,4.031163671057301,3.993944470394819,4.229516429618327,4.031163671057301,4.031163671057301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08192994337631038,0.08192994337631038,0.08192994337631038,0.0,0.0,0.0,0.08192994337631038,0.08192994337631038,0.08192994337631038,0.0,0.0,0.0,4.113093614433611
2023-08-07,4.025616720096604,3.990734527062705,4.251625141031622,4.025616720096604,4.025616720096604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09923318118423273,0.09923318118423273,0.09923318118423273,0.0,0.0,0.0,0.09923318118423273,0.09923318118423273,0.09923318118423273,0.0,0.0,0.0,4.124849901280837
2023-08-14,4.020069769135908,4.033109003907949,4.273136602914766,4.020069769135908,4.020069769135908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1329549068162344,0.1329549068162344,0.1329549068162344,0.0,0.0,0.0,0.1329549068162344,0.1329549068162344,0.1329549068162344,0.0,0.0,0.0,4.1530246759521425
2023-08-21,4.0145228181752115,4.048602698681014,4.3049817291107395,4.0145228181752115,4.0145228181752115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16848901490251725,0.16848901490251725,0.16848901490251725,0.0,0.0,0.0,0.16848901490251725,0.16848901490251725,0.16848901490251725,0.0,0.0,0.0,4.183011833077729
2023-08-28,4.008975866703724,4.058963099909482,4.334139671764164,4.008975866703724,4.008975866703724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19144442006016904,0.19144442006016904,0.19144442006016904,0.0,0.0,0.0,0.19144442006016904,0.19144442006016904,0.19144442006016904,0.0,0.0,0.0,4.200420286763894
2023-09-04,4.003428915232238,4.087700926417286,4.334451936657813,4.003428915232238,4.003428915232238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20499576480233603,0.20499576480233603,0.20499576480233603,0.0,0.0,0.0,0.20499576480233603,0.20499576480233603,0.20499576480233603,0.0,0.0,0.0,4.208424680034574
2023-09-11,3.9978819637607503,4.090585438097746,4.348198732023031,3.9978819637607503,3.9978819637607503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2238304874881188,0.2238304874881188,0.2238304874881188,0.0,0.0,0.0,0.2238304874881188,0.2238304874881188,0.2238304874881188,0.0,0.0,0.0,4.2217124512488695
2023-09-18,3.992335012289263,4.12526340287508,4.367769338393706,3.992335012289263,3.992335012289263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2543267534830429,0.2543267534830429,0.2543267534830429,0.0,0.0,0.0,0.2543267534830429,0.2543267534830429,0.2543267534830429,0.0,0.0,0.0,4.246661765772306
2023-09-25,3.986788060817776,4.153624143745644,4.395038703627815,3.986788060817776,3.986788060817776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2851661860356072,0.2851661860356072,0.2851661860356072,0.0,0.0,0.0,0.2851661860356072,0.2851661860356072,0.2851661860356072,0.0,0.0,0.0,4.271954246853383
2023-10-02,3.9812411093462887,4.1494620134451266,4.3955784008801535,3.9812411093462887,3.9812411093462887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29800074260983733,0.29800074260983733,0.29800074260983733,0.0,0.0,0.0,0.29800074260983733,0.29800074260983733,0.29800074260983733,0.0,0.0,0.0,4.279241851956126
2023-10-09,3.975694157414788,4.13543319782325,4.386100098720941,3.975694157414788,3.975694157414788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28465339363153547,0.28465339363153547,0.28465339363153547,0.0,0.0,0.0,0.28465339363153547,0.28465339363153547,0.28465339363153547,0.0,0.0,0.0,4.260347551046324
2023-10-16,3.970147205483288,4.092298162684601,4.340588424435957,3.970147205483288,3.970147205483288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526267130495028,0.2526267130495028,0.2526267130495028,0.0,0.0,0.0,0.2526267130495028,0.2526267130495028,0.2526267130495028,0.0,0.0,0.0,4.222773918532791
2023-10-23,3.964600253551787,4.068838845723839,4.305697834464919,3.964600253551787,3.964600253551787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21616866997018577,0.21616866997018577,0.21616866997018577,0.0,0.0,0.0,0.21616866997018577,0.21616866997018577,0.21616866997018577,0.0,0.0,0.0,4.180768923521973
2023-10-30,3.9590533016202865,4.01985339241908,4.270811981880638,3.9590533016202865,3.9590533016202865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18491184786512452,0.18491184786512452,0.18491184786512452,0.0,0.0,0.0,0.18491184786512452,0.18491184786512452,0.18491184786512452,0.0,0.0,0.0,4.143965149485411
2023-11-06,3.953506349688786,3.9931685490656275,4.230911153093189,3.953506349688786,3.953506349688786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16073663888766945,0.16073663888766945,0.16073663888766945,0.0,0.0,0.0,0.16073663888766945,0.16073663888766945,0.16073663888766945,0.0,0.0,0.0,4.114242988576455
2023-11-13,3.9479593977572858,3.970401561822698,4.2197131289800165,3.9479593977572858,3.9479593977572858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14209212496521914,0.14209212496521914,0.14209212496521914,0.0,0.0,0.0,0.14209212496521914,0.14209212496521914,0.14209212496521914,0.0,0.0,0.0,4.090051522722505
2023-11-20,3.9424124421852937,3.9466988585370677,4.1901221353578455,3.9424124421852937,3.9424124421852937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12862898059136585,0.12862898059136585,0.12862898059136585,0.0,0.0,0.0,0.12862898059136585,0.12862898059136585,0.12862898059136585,0.0,0.0,0.0,4.071041422776659
2023-11-27,3.9368654866133013,3.932466938691689,4.182608552959888,3.9368654866133013,3.9368654866133013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12197686491297664,0.12197686491297664,0.12197686491297664,0.0,0.0,0.0,0.12197686491297664,0.12197686491297664,0.12197686491297664,0.0,0.0,0.0,4.058842351526278
2023-12-04,3.9313185310413092,3.9420661956107357,4.185789308088357,3.9313185310413092,3.9313185310413092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12325688261691178,0.12325688261691178,0.12325688261691178,0.0,0.0,0.0,0.12325688261691178,0.12325688261691178,0.12325688261691178,0.0,0.0,0.0,4.054575413658221
2023-12-11,3.9257715754693168,3.931311359648238,4.178297101659497,3.9257715754693168,3.9257715754693168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12907888966432374,0.12907888966432374,0.12907888966432374,0.0,0.0,0.0,0.12907888966432374,0.12907888966432374,0.12907888966432374,0.0,0.0,0.0,4.05485046513364
2023-12-18,3.9202246198973247,3.934606953656378,4.170780619357091,3.9202246198973247,3.9202246198973247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283705956169297,0.1283705956169297,0.1283705956169297,0.0,0.0,0.0,0.1283705956169297,0.1283705956169297,0.1283705956169297,0.0,0.0,0.0,4.048595215514254
2023-12-25,3.914677664160801,3.901470612984884,4.139807566914934,3.914677664160801,3.914677664160801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10471040420806274,0.10471040420806274,0.10471040420806274,0.0,0.0,0.0,0.10471040420806274,0.10471040420806274,0.10471040420806274,0.0,0.0,0.0,4.019388068368864
2024-01-01,3.9091307084242772,3.8353291096150444,4.0859112576062575,3.9091307084242772,3.9091307084242772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04738467536303708,0.04738467536303708,0.04738467536303708,0.0,0.0,0.0,0.04738467536303708,0.04738467536303708,0.04738467536303708,0.0,0.0,0.0,3.9565153837873144
2024-01-08,3.9035837526877533,3.7462964249758195,3.9995689780351693,3.9035837526877533,3.9035837526877533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03513526395804693,-0.03513526395804693,-0.03513526395804693,0.0,0.0,0.0,-0.03513526395804693,-0.03513526395804693,-0.03513526395804693,0.0,0.0,0.0,3.8684484887297064
2024-01-15,3.8980367969512297,3.6538772280076905,3.9013661400558757,3.8980367969512297,3.8980367969512297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11429383697975035,-0.11429383697975035,-0.11429383697975035,0.0,0.0,0.0,-0.11429383697975035,-0.11429383697975035,-0.11429383697975035,0.0,0.0,0.0,3.7837429599714794
2024-01-22,3.8924898412147058,3.6072246096720635,3.8494050244637443,3.8924898412147058,3.8924898412147058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16100809770344163,-0.16100809770344163,-0.16100809770344163,0.0,0.0,0.0,-0.16100809770344163,-0.16100809770344163,-0.16100809770344163,0.0,0.0,0.0,3.731481743511264
2024-01-29,3.8869428854781827,3.5892644702877514,3.842719651305935,3.8869428854781827,3.8869428854781827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17168127583471482,-0.17168127583471482,-0.17168127583471482,0.0,0.0,0.0,-0.17168127583471482,-0.17168127583471482,-0.17168127583471482,0.0,0.0,0.0,3.715261609643468
2024-02-05,3.8813959296917497,3.5864225988224288,3.8288992262681014,3.8813959296917497,3.8813959296917497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1735333332814732,-0.1735333332814732,-0.1735333332814732,0.0,0.0,0.0,-0.1735333332814732,-0.1735333332814732,-0.1735333332814732,0.0,0.0,0.0,3.7078625964102767
2024-02-12,3.8758489739053164,3.5558409046284503,3.7977797999414022,3.8758489739053164,3.8758489739053164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1984518289119928,-0.1984518289119928,-0.1984518289119928,0.0,0.0,0.0,-0.1984518289119928,-0.1984518289119928,-0.1984518289119928,0.0,0.0,0.0,3.6773971449933236
2024-02-19,3.8703020181188834,3.4911024214749324,3.7434371000934483,3.8703020181188834,3.8703020181188834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24858612571397853,-0.24858612571397853,-0.24858612571397853,0.0,0.0,0.0,-0.24858612571397853,-0.24858612571397853,-0.24858612571397853,0.0,0.0,0.0,3.6217158924049047
2024-02-26,3.86475506233245,3.4479249603846296,3.697891201593791,3.86475506233245,3.86475506233245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29078980753634337,-0.29078980753634337,-0.29078980753634337,0.0,0.0,0.0,-0.29078980753634337,-0.29078980753634337,-0.29078980753634337,0.0,0.0,0.0,3.5739652547961067
2024-03-04,3.859208106546017,3.4434152306333896,3.6936044906706025,3.859208106546017,3.859208106546017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2897697092494043,-0.2897697092494043,-0.2897697092494043,0.0,0.0,0.0,-0.2897697092494043,-0.2897697092494043,-0.2897697092494043,0.0,0.0,0.0,3.569438397296613
2024-03-11,3.8536611507595837,3.485050950715361,3.7369801530034983,3.8536611507595837,3.8536611507595837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24711832789963165,-0.24711832789963165,-0.24711832789963165,0.0,0.0,0.0,-0.24711832789963165,-0.24711832789963165,-0.24711832789963165,0.0,0.0,0.0,3.606542822859952
2024-03-18,3.8481141967951933,3.514600441413878,3.770027769894256,3.8481141967951933,3.8481141967951933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20349993449469397,-0.20349993449469397,-0.20349993449469397,0.0,0.0,0.0,-0.20349993449469397,-0.20349993449469397,-0.20349993449469397,0.0,0.0,0.0,3.6446142623004993
2024-03-25,3.8425672428308024,3.516538256121517,3.774280635009395,3.8425672428308024,3.8425672428308024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1991389290752699,-0.1991389290752699,-0.1991389290752699,0.0,0.0,0.0,-0.1991389290752699,-0.1991389290752699,-0.1991389290752699,0.0,0.0,0.0,3.6434283137555323
2024-04-01,3.837020288866412,3.482010172810406,3.723280988594591,3.837020288866412,3.837020288866412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2335817338327163,-0.2335817338327163,-0.2335817338327163,0.0,0.0,0.0,-0.2335817338327163,-0.2335817338327163,-0.2335817338327163,0.0,0.0,0.0,3.6034385550336956
2024-04-08,3.8314733349020216,3.4463356261976443,3.6761887858706856,3.8314733349020216,3.8314733349020216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26751319718546873,-0.26751319718546873,-0.26751319718546873,0.0,0.0,0.0,-0.26751319718546873,-0.26751319718546873,-0.26751319718546873,0.0,0.0,0.0,3.5639601377165526
2024-04-15,3.8259263809376307,3.4358391057267457,3.6831362621815384,3.8259263809376307,3.8259263809376307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26365086054896913,-0.26365086054896913,-0.26365086054896913,0.0,0.0,0.0,-0.26365086054896913,-0.26365086054896913,-0.26365086054896913,0.0,0.0,0.0,3.5622755203886616
2024-04-22,3.8203794272070746,3.4648722669435212,3.723633906774623,3.8203794272070746,3.8203794272070746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22159826635354973,-0.22159826635354973,-0.22159826635354973,0.0,0.0,0.0,-0.22159826635354973,-0.22159826635354973,-0.22159826635354973,0.0,0.0,0.0,3.598781160853525
2024-04-29,3.8148324734765184,3.5115333817801813,3.7720671465799285,3.8148324734765184,3.8148324734765184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17066505943181304,-0.17066505943181304,-0.17066505943181304,0.0,0.0,0.0,-0.17066505943181304,-0.17066505943181304,-0.17066505943181304,0.0,0.0,0.0,3.6441674140447056
2024-05-06,3.8092855197459627,3.556589392060293,3.8006761600982895,3.8092855197459627,3.8092855197459627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13355785724828936,-0.13355785724828936,-0.13355785724828936,0.0,0.0,0.0,-0.13355785724828936,-0.13355785724828936,-0.13355785724828936,0.0,0.0,0.0,3.6757276624976734
2024-05-13,3.8037385660154066,3.5713875800306023,3.817762969258575,3.8037385660154066,3.8037385660154066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1052482157238279,-0.1052482157238279,-0.1052482157238279,0.0,0.0,0.0,-0.1052482157238279,-0.1052482157238279,-0.1052482157238279,0.0,0.0,0.0,3.698490350291579
2024-05-20,3.7981916122848505,3.6108800892430626,3.8578983142360905,3.7981916122848505,3.7981916122848505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06965074973442875,-0.06965074973442875,-0.06965074973442875,0.0,0.0,0.0,-0.06965074973442875,-0.06965074973442875,-0.06965074973442875,0.0,0.0,0.0,3.728540862550422
2024-05-27,3.7926446585542943,3.639255535986043,3.8843744747133275,3.7926446585542943,3.7926446585542943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029620336166946103,-0.029620336166946103,-0.029620336166946103,0.0,0.0,0.0,-0.029620336166946103,-0.029620336166946103,-0.029620336166946103,0.0,0.0,0.0,3.763024322387348
2024-06-03,3.7870977048533625,3.6586578914988275,3.909340927206846,3.7870977048533625,3.7870977048533625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010195018568014358,-0.010195018568014358,-0.010195018568014358,0.0,0.0,0.0,-0.010195018568014358,-0.010195018568014358,-0.010195018568014358,0.0,0.0,0.0,3.7769026862853483
2024-06-10,3.7815507511524302,3.6326581257627195,3.8787333284343704,3.7815507511524302,3.7815507511524302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028976599576157412,-0.028976599576157412,-0.028976599576157412,0.0,0.0,0.0,-0.028976599576157412,-0.028976599576157412,-0.028976599576157412,0.0,0.0,0.0,3.752574151576273
2024-06-17,3.776003797451498,3.574810520848293,3.8347847558573736,3.776003797451498,3.776003797451498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06922760385114929,-0.06922760385114929,-0.06922760385114929,0.0,0.0,0.0,-0.06922760385114929,-0.06922760385114929,-0.06922760385114929,0.0,0.0,0.0,3.7067761936003487
2024-06-24,3.770456843750566,3.55300546520941,3.804134971604827,3.770456843750566,3.770456843750566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09002052940707003,-0.09002052940707003,-0.09002052940707003,0.0,0.0,0.0,-0.09002052940707003,-0.09002052940707003,-0.09002052940707003,0.0,0.0,0.0,3.680436314343496
2024-07-01,3.764909890049634,3.576638849364529,3.822452826105612,3.764909890049634,3.764909890049634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06489768693399378,-0.06489768693399378,-0.06489768693399378,0.0,0.0,0.0,-0.06489768693399378,-0.06489768693399378,-0.06489768693399378,0.0,0.0,0.0,3.70001220311564
2024-07-08,3.7593629363487024,3.6372919987174828,3.8745296506477858,3.7593629363487024,3.7593629363487024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0069485584566583245,-0.0069485584566583245,-0.0069485584566583245,0.0,0.0,0.0,-0.0069485584566583245,-0.0069485584566583245,-0.0069485584566583245,0.0,0.0,0.0,3.7524143778920442
2024-07-15,3.75381598215428,3.671857163726723,3.932245286505773,3.75381598215428,3.75381598215428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04671218881734622,0.04671218881734622,0.04671218881734622,0.0,0.0,0.0,0.04671218881734622,0.04671218881734622,0.04671218881734622,0.0,0.0,0.0,3.800528170971626
2024-07-22,3.748269027959857,3.693735886945254,3.9487877946759546,3.748269027959857,3.748269027959857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07274756316374639,0.07274756316374639,0.07274756316374639,0.0,0.0,0.0,0.07274756316374639,0.07274756316374639,0.07274756316374639,0.0,0.0,0.0,3.8210165911236036
2024-07-29,3.7427220737654348,3.6978978744970687,3.9479167167503864,3.7427220737654348,3.7427220737654348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08048754017964493,0.08048754017964493,0.08048754017964493,0.0,0.0,0.0,0.08048754017964493,0.08048754017964493,0.08048754017964493,0.0,0.0,0.0,3.8232096139450795
2024-08-05,3.7371751195710123,3.7025086724767435,3.9468996558657095,3.7371751195710123,3.7371751195710123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09477358611278863,0.09477358611278863,0.09477358611278863,0.0,0.0,0.0,0.09477358611278863,0.09477358611278863,0.09477358611278863,0.0,0.0,0.0,3.831948705683801
2024-08-12,3.7316281653765895,3.7371898652857705,3.9794500719904318,3.7316281653765895,3.7316281653765895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12623212769358072,0.12623212769358072,0.12623212769358072,0.0,0.0,0.0,0.12623212769358072,0.12623212769358072,0.12623212769358072,0.0,0.0,0.0,3.8578602930701704
2024-08-19,3.7229368312938984,3.7644630168938056,4.007932170171287,3.7229368312938984,3.7229368312938984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1628377755379966,0.1628377755379966,0.1628377755379966,0.0,0.0,0.0,0.1628377755379966,0.1628377755379966,0.1628377755379966,0.0,0.0,0.0,3.885774606831895
2024-08-26,3.714245497211208,3.775810492115897,4.037338877784094,3.714245497211208,3.714245497211208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1883776691145007,0.1883776691145007,0.1883776691145007,0.0,0.0,0.0,0.1883776691145007,0.1883776691145007,0.1883776691145007,0.0,0.0,0.0,3.9026231663257085
2024-09-02,3.705554163128517,3.7804313562375795,4.025866586923272,3.705554163128517,3.705554163128517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2026158037032339,0.2026158037032339,0.2026158037032339,0.0,0.0,0.0,0.2026158037032339,0.2026158037032339,0.2026158037032339,0.0,0.0,0.0,3.908169966831751
2024-09-09,3.696862829045826,3.786219499336862,4.040630590286653,3.696862829045826,3.696862829045826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21955937191761993,0.21955937191761993,0.21955937191761993,0.0,0.0,0.0,0.21955937191761993,0.21955937191761993,0.21955937191761993,0.0,0.0,0.0,3.916422200963446
2024-09-16,3.6881714949631355,3.8176133989822323,4.052126898519872,3.6881714949631355,3.6881714949631355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24833239505860932,0.24833239505860932,0.24833239505860932,0.0,0.0,0.0,0.24833239505860932,0.24833239505860932,0.24833239505860932,0.0,0.0,0.0,3.936503890021745
2024-09-23,3.679480160880445,3.8285338766624406,4.086622799626031,3.679480160880445,3.679480160880445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805009119442896,0.2805009119442896,0.2805009119442896,0.0,0.0,0.0,0.2805009119442896,0.2805009119442896,0.2805009119442896,0.0,0.0,0.0,3.9599810728247347
2024-09-30,3.6650395307083685,3.842229535962745,4.084691268638719,3.6650395307083685,3.6650395307083685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29761523618612,0.29761523618612,0.29761523618612,0.0,0.0,0.0,0.29761523618612,0.29761523618612,0.29761523618612,0.0,0.0,0.0,3.9626547668944885
2024-10-07,3.650598900536292,3.8189020873620363,4.063148897770983,3.650598900536292,3.650598900536292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2887878439683798,0.2887878439683798,0.2887878439683798,0.0,0.0,0.0,0.2887878439683798,0.2887878439683798,0.2887878439683798,0.0,0.0,0.0,3.939386744504672
2024-10-14,3.6361582703642163,3.77533224203355,4.026295518811489,3.6361582703642163,3.6361582703642163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25907049393285614,0.25907049393285614,0.25907049393285614,0.0,0.0,0.0,0.25907049393285614,0.25907049393285614,0.25907049393285614,0.0,0.0,0.0,3.8952287642970727
2024-10-21,3.62171764019214,3.7269175157644567,3.9711432691628104,3.62171764019214,3.62171764019214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22246364442296065,0.22246364442296065,0.22246364442296065,0.0,0.0,0.0,0.22246364442296065,0.22246364442296065,0.22246364442296065,0.0,0.0,0.0,3.8441812846151007
2024-10-28,3.607277010020064,3.6742390628985433,3.9237412884971183,3.607277010020064,3.607277010020064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18994876063675825,0.18994876063675825,0.18994876063675825,0.0,0.0,0.0,0.18994876063675825,0.18994876063675825,0.18994876063675825,0.0,0.0,0.0,3.7972257706568224
2024-11-04,3.5928363798479874,3.6398611184220817,3.8784325504317194,3.5928363798479874,3.5928363798479874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16460146332698852,0.16460146332698852,0.16460146332698852,0.0,0.0,0.0,0.16460146332698852,0.16460146332698852,0.16460146332698852,0.0,0.0,0.0,3.757437843174976
2024-11-11,3.5783957496759116,3.5987743934317935,3.849682876383014,3.5783957496759116,3.5783957496759116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450640956122825,0.1450640956122825,0.1450640956122825,0.0,0.0,0.0,0.1450640956122825,0.1450640956122825,0.1450640956122825,0.0,0.0,0.0,3.723459845288194
2024-11-18,3.5639551195038353,3.5678872581884034,3.8263560882821603,3.5639551195038353,3.5639551195038353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305940351659232,0.1305940351659232,0.1305940351659232,0.0,0.0,0.0,0.1305940351659232,0.1305940351659232,0.1305940351659232,0.0,0.0,0.0,3.6945491546697586
